edge,centrality
"('siri', 'developers')",0.0
"('siri', 'voicetech')",0.0
"('siri', 'uber')",0.0
"('siri', 'iphone7')",0.0
"('siri', 'skype')",0.0
"('siri', 'today')",0.0
"('siri', 'trump')",0.0
"('siri', 'whoa')",0.0
"('siri', 'applewatch')",0.0
"('siri', 'watchos')",0.0
"('siri', 'newmusic')",0.0
"('siri', 'iphone8')",0.0
"('siri', 'aws')",0.0
"('siri', 'ibm')",0.0
"('siri', 'digitalmarketing')",0.0
"('siri', 'echodot')",0.0
"('siri', 'okgoogle')",0.0
"('siri', 'alex')",0.0
"('siri', 'with')",0.0
"('siri', 'useless')",0.0
"('siri', 'office')",0.0
"('siri', '80s')",0.0
"('siri', 'retweet')",0.0
"('siri', 'her')",0.0
"('siri', 'facetime')",0.0
"('siri', 'applepay')",0.0
"('siri', 'deeplearning')",0.0
"('siri', 'hiphop')",0.0
"('siri', 'saturday')",0.0
"('siri', 'asksiri')",0.0
"('siri', 'support')",0.0
"('siri', 'africa')",0.0
"('siri', 'content')",0.0
"('siri', 'km')",0.0
"('siri', 'mentalhealth')",0.0
"('siri', 'samsung')",0.0
"('siri', 'bigtits')",0.0
"('siri', 'bug')",0.0
"('siri', 'itunes')",0.0
"('siri', 'applemusic')",0.0
"('siri', 'surveillance')",0.0
"('siri', 'lilpump')",0.0
"('siri', 'guccigang')",0.0
"('siri', 'fail')",0.0
"('siri', 'macos')",0.0
"('siri', 'soundcloud')",0.0
"('siri', 'np')",0.0
"('siri', 'ar')",0.0
"('siri', 'internetofthings')",0.0
"('siri', 'ir')",0.0
"('siri', 'personalassistant')",0.0
"('siri', 'voicesearch')",0.0
"('siri', 'disruption')",0.0
"('siri', 'humor')",0.0
"('siri', 'furby')",0.0
"('siri', 'pixel2')",0.0
"('siri', 'snrtg')",0.0
"('siri', 'itrtg')",0.0
"('siri', 'radio')",0.0
"('siri', 'hot')",0.0
"('siri', 'videos')",0.0
"('siri', 'geek')",0.0
"('siri', 'wearables')",0.0
"('siri', 'engadget')",0.0
"('siri', 'accessibility')",0.0
"('siri', 'nyc')",0.0
"('siri', 'baby')",0.0
"('siri', 'win')",0.0
"('siri', 'voicecontrol')",0.0
"('siri', 'smart')",0.0
"('siri', 'cars')",0.0
"('siri', 'watch')",0.0
"('siri', 'fashion')",0.0
"('siri', 'lifestyle')",0.0
"('siri', 'design')",0.0
"('siri', 'lifx')",0.0
"('siri', 'update')",0.0
"('siri', 'haha')",0.0
"('siri', 'conversation')",0.0
"('siri', 'podernfamily')",0.0
"('siri', 'feminism')",0.0
"('siri', 'black')",0.0
"('siri', 'comedy')",0.0
"('siri', 'hilarious')",0.0
"('siri', 'mobile')",0.0
"('siri', 'tesla')",0.0
"('siri', 'product')",0.0
"('siri', 'phones')",0.0
"('siri', 'camera')",0.0
"('siri', 'shazam')",0.0
"('siri', 'customers')",0.0
"('siri', 'mobileapps')",0.0
"('siri', 'voicefirst')",0.0
"('siri', 'jokes')",0.0
"('siri', 'podcasts')",0.0
"('siri', 'tunes')",0.0
"('siri', 'tits')",0.0
"('siri', 'opensource')",0.0
