edges,weight
"('virtualreality', 'cellphone')",1.0
"('cloudcam', 'cam')",1.0
"('cloudcam', 'amazonprimeday')",1.0
"('rude', 'happynewyear')",1.0
"('rude', 'woman')",1.0
"('goodmorning', 'command')",1.0
"('goodmorning', 'merrychristmas')",1.0
"('goodmorning', 'happynewyear')",1.0
"('goodmorning', 'hal9000')",1.0
"('goodmorning', 'comics')",1.0
"('iosapp', 'applesiri')",1.0
"('repost', 'echobuttons')",1.0
"('repost', 'oscars')",1.0
"('repost', 'eavesdropping')",1.0
"('queen', 'goddess')",1.0
"('queen', 'lingerie')",1.0
"('led', 'ces')",1.0
"('led', 'xiaomi')",1.0
"('led', 'yeelight')",1.0
"('led', 'echospot')",1.0
"('led', 'echoconnect')",1.0
"('macbookpro', 'macbook')",1.0
"('macbookpro', 'applesiri')",1.0
"('hear', 'sound')",1.0
"('hear', 'hey')",1.0
"('hear', 'command')",1.0
"('amazondot', 'googlemini')",1.0
"('amazondot', 'tunein')",1.0
"('amazondot', 'threelions')",1.0
"('amazondot', 'itscominghome')",1.0
"('beer', 'wednesdaywisdom')",1.0
"('digitaltransformation', 'toyota')",1.0
"('insurance', 'domainauthority')",1.0
"('insurance', 'optimization')",1.0
"('player', 'bargain')",1.0
"('player', 'cube')",1.0
"('listening', 'books')",1.0
"('listening', 'audible')",1.0
"('listening', 'reading')",1.0
"('listening', 'alexafail')",1.0
"('listening', 'cia')",1.0
"('designthinking', 'uxdesign')",1.0
"('xmas', 'thanksgiving')",1.0
"('xmas', 'usa')",1.0
"('xmas', 'merrychristmas')",1.0
"('xmas', 'family')",1.0
"('xmas', 'cube')",1.0
"('xmas', 'demo')",1.0
"('internet', 'imac')",1.0
"('internet', 'alexjones')",1.0
"('internet', 'infowars')",1.0
"('internet', 'gmail')",1.0
"('internet', 'ads')",1.0
"('internet', 'echospot')",1.0
"('internet', 'tunein')",1.0
"('internet', 'mwc2018')",1.0
"('internet', 'amazonwebservices')",1.0
"('internet', 'malware')",1.0
"('internet', 'laugh')",1.0
"('internet', 'history')",1.0
"('internet', 'usa')",1.0
"('internet', 'get')",1.0
"('internet', 'access')",1.0
"('internet', 'blind')",1.0
"('internet', 'skyrim')",1.0
"('internet', 'bethesda')",1.0
"('internet', 'e32018')",1.0
"('translator', 'microsoftteams')",1.0
"('instagram', 'hashtag')",1.0
"('instagram', 'ads')",1.0
"('instagram', 'fbi')",1.0
"('instagram', 'bliss')",1.0
"('instagram', 'bills')",1.0
"('instagram', 'pandora')",1.0
"('instagram', 'siriusxm')",1.0
"('art', 'performance')",1.0
"('art', 'googlemini')",1.0
"('art', 'usa')",1.0
"('art', 'halo5')",1.0
"('art', 'ps4')",1.0
"('art', 'chief')",1.0
"('art', 'blue')",1.0
"('webcomic', 'daily')",1.0
"('comics', 'daily')",1.0
"('family', 'dogs')",1.0
"('family', 'echobuttons')",1.0
"('family', 'momlife')",1.0
"('family', 'monday')",1.0
"('family', 'everything')",1.0
"('family', 'summer')",1.0
"('family', 'friends')",1.0
"('family', 'learn')",1.0
"('family', 'primeday')",1.0
"('dynamics365', 'cloudcomputing')",1.0
"('cia', 'alexis')",1.0
"('cia', 'recording')",1.0
"('cia', 'spy')",1.0
"('cia', 'government')",1.0
"('cia', 'maga')",1.0
"('b2b', 'coworking')",1.0
"('b2b', 'consumers')",1.0
"('pandora', 'sandiego')",1.0
"('pandora', 'siriusxm')",1.0
"('dance', 'power')",1.0
"('tips', 'improve')",1.0
"('tips', 'tax')",1.0
"('tips', 'cheapseo')",1.0
"('tips', 'googleseo')",1.0
"('tips', 'experience')",1.0
"('tips', 'primeday')",1.0
"('muse', 'thexfiles')",1.0
"('song', 'vo')",1.0
"('song', 'cnn')",1.0
"('song', 'alarm')",1.0
"('song', 'morning')",1.0
"('song', 'chilling')",1.0
"('song', 'get')",1.0
"('tuesdaythoughts', 'feminist')",1.0
"('tuesdaythoughts', 'dvr')",1.0
"('tuesdaythoughts', 'pornstar')",1.0
"('tuesdaythoughts', 'tuesday')",1.0
"('lenovo', 'acer')",1.0
"('lenovo', 'dogs')",1.0
"('memes', 'netneutrality')",1.0
"('memes', 'roomba')",1.0
"('memes', 'fbi')",1.0
"('customerservice', 'jeffbezos')",1.0
"('customerservice', 'selfdrivingcars')",1.0
"('navigation', 'language')",1.0
"('navigation', 'toyota')",1.0
"('babe', 'webcam')",1.0
"('babe', 'johnson')",1.0
"('babe', 'adult')",1.0
"('babe', 'gets')",1.0
"('babe', 'professional')",1.0
"('boobs', 'pussy')",1.0
"('boobs', 'adult')",1.0
"('boobs', 'england')",1.0
"('boobs', 'vegas')",1.0
"('boobs', 'busty')",1.0
"('boobs', 'naturaltits')",1.0
"('boobs', 'pov')",1.0
"('boobs', 'nsfw')",1.0
"('boobs', 'candy')",1.0
"('working', 'laughing')",1.0
"('meetings', 'conference')",1.0
"('meetings', 'meeting')",1.0
"('meetings', 'msbuild')",1.0
"('ces', 'glasses')",1.0
"('ces', 'harmony')",1.0
"('ces', 'asus')",1.0
"('ces', 'discount')",1.0
"('ces', 'kohler')",1.0
"('ces', 'cesblackout')",1.0
"('ces', 'google_assistant')",1.0
"('ces', 'projector')",1.0
"('ces18', 'kohler')",1.0
"('musicvideos', 'snow')",1.0
"('musicvideos', 'italy')",1.0
"('digitalcinema', 'snow')",1.0
"('digitalcinema', 'italy')",1.0
"('redcinema', 'snow')",1.0
"('africangrey', 'parrots')",1.0
"('wednesdaywisdom', 'weday')",1.0
"('wednesdaywisdom', 'football')",1.0
"('wednesdaywisdom', 'alexafail')",1.0
"('wednesdaywisdom', 'feminist')",1.0
"('wednesdaywisdom', 'laugh')",1.0
"('wednesdaywisdom', 'alexalaugh')",1.0
"('wednesdaywisdom', 'aliens')",1.0
"('translation', 'language')",1.0
"('morning', 'breakfast')",1.0
"('morning', 'alarm')",1.0
"('morning', 'tuesday')",1.0
"('morning', 'writing')",1.0
"('morning', 'monday')",1.0
"('beauty', 'busty')",1.0
"('beauty', 'candy')",1.0
"('beauty', 'history')",1.0
"('beauty', 'momlife')",1.0
"('crypto', 'flyeaglesfly')",1.0
"('crypto', 'eaglesnation')",1.0
"('crypto', 'eagles')",1.0
"('platform', 'retailers')",1.0
"('platform', 'alexaforbusiness')",1.0
"('platform', 'services')",1.0
"('platform', 'china')",1.0
"('platform', 'siemens')",1.0
"('platform', 'acquisition')",1.0
"('laugh', 'alexafrancesofficial')",1.0
"('laugh', 'westworld')",1.0
"('laugh', 'monday')",1.0
"('laugh', 'wednesday')",1.0
"('spanish', 'french')",1.0
"('hrtech', 'vc')",1.0
"('vc', 'hr')",1.0
"('vc', 'workplace')",1.0
"('vc', 'china')",1.0
"('workplace', 'conference')",1.0
"('workplace', 'entrepreneur')",1.0
"('workplace', 'language')",1.0
"('workplace', 'vpa')",1.0
"('french', 'worldcup')",1.0
"('retailers', 'voicecommerce')",1.0
"('donaldtrump', 'parrot')",1.0
"('workflow', 'wwdc2018')",1.0
"('parrots', 'parrot')",1.0
"('wow', 'wwdc18')",1.0
"('wow', 'wwdc2018')",1.0
"('wow', 'skyrim')",1.0
"('wrestling', 'hands')",1.0
"('wrestling', 'bliss')",1.0
"('woman', 'scottish')",1.0
"('surfacepro', 'movies')",1.0
"('pussy', 'blue')",1.0
"('pussy', 'busty')",1.0
"('sirikit', 'integration')",1.0
"('integration', 'salesforce')",1.0
"('integration', 'beta')",1.0
"('integration', 'msbuild')",1.0
"('integration', 'build2018')",1.0
"('integration', 'xiaomi')",1.0
"('integration', 'yeelight')",1.0
"('integration', 'vegas')",1.0
"('integration', 'build')",1.0
"('integration', 'optoma')",1.0
"('integration', 'projector')",1.0
"('backlinks', 'social')",1.0
"('backlinks', 'freeseo')",1.0
"('backlinks', 'internetoptimizer')",1.0
"('backlinks', 'rankchecker')",1.0
"('backlinks', 'learnseo')",1.0
"('backlinks', 'seocms')",1.0
"('backlinks', 'earning')",1.0
"('backlinks', 'buildinglink')",1.0
"('backlinks', 'usa')",1.0
"('backlinks', 'pagespeed')",1.0
"('backlinks', 'googleseo')",1.0
"('backlinks', 'goodseo')",1.0
"('backlinks', 'buyseo')",1.0
"('finserv', 'bank')",1.0
"('parrot', 'speaking')",1.0
"('parrot', 'technologynews')",1.0
"('learn', 'sweet')",1.0
"('learn', 'of')",1.0
"('learn', 'build')",1.0
"('learn', 'primeday')",1.0
"('trending', 'cardib')",1.0
"('trending', 'jeffbezos')",1.0
"('trending', 'alexalaughing')",1.0
"('trending', 'blueprints')",1.0
"('hashtag', 'stevejobs')",1.0
"('databreach', 'dataprotection')",1.0
"('databreach', 'win10')",1.0
"('databreach', 'mcafee')",1.0
"('live', 'nowplaying')",1.0
"('live', 'superbowllii')",1.0
"('live', 'superbowl')",1.0
"('now', 'wwdc18')",1.0
"('now', 'amazonprimeday')",1.0
"('daily', 'report')",1.0
"('daily', 'comicstrip')",1.0
"('touchscreen', 'researchers')",1.0
"('dogs', 'dr')",1.0
"('reinvent2017', 'vegas')",1.0
"('reinvent2017', 'amazonechos')",1.0
"('seattle', 'flyeaglesfly')",1.0
"('seattle', 'superbowl')",1.0
"('seattle', 'sblii')",1.0
"('seattle', 'eagles')",1.0
"('seattle', 'california')",1.0
"('seattle', 'maga')",1.0
"('entrepreneur', 'wellness')",1.0
"('entrepreneur', 'ads')",1.0
"('amira', 'filmmaking')",1.0
"('bliss', 'wrestlemania')",1.0
"('bliss', 'social')",1.0
"('bliss', 'mitb')",1.0
"('omg', 'cardib')",1.0
"('omg', 'smartliving')",1.0
"('usa', 'smarter')",1.0
"('usa', 'hands')",1.0
"('usa', 'hey')",1.0
"('usa', 'spain')",1.0
"('usa', 'superbowl2018')",1.0
"('usa', 'superbowl')",1.0
"('usa', 'ads')",1.0
"('usa', 'olympics')",1.0
"('usa', 'amazonwebservices')",1.0
"('usa', 'northkorea')",1.0
"('usa', 'alexalaugh')",1.0
"('usa', 'history')",1.0
"('usa', 'spygate')",1.0
"('usa', 'set')",1.0
"('usa', 'smartplug')",1.0
"('usa', 'primeday')",1.0
"('usa', 'cube')",1.0
"('usa', 'onlineshopping')",1.0
"('usa', 'jeffbezos')",1.0
"('fitbit', 'gifts')",1.0
"('imac', 'writing')",1.0
"('imac', 'command')",1.0
"('videogames', 'destiny')",1.0
"('videogames', 'cosplay')",1.0
"('videogames', 'fortnite')",1.0
"('videogames', 'e3')",1.0
"('videogames', 'halo5')",1.0
"('videogames', 'twitch')",1.0
"('videogames', 'e32018')",1.0
"('hal9000', 'science')",1.0
"('hal9000', 'hal')",1.0
"('hal9000', 'ki')",1.0
"('hal9000', 'laughing')",1.0
"('hal9000', 'china')",1.0
"('macbook', 'airpods')",1.0
"('hey', 'california')",1.0
"('sundaymorning', 'offers')",1.0
"('sundaymorning', 'recognition')",1.0
"('sunday', 'football')",1.0
"('writing', 'inspiration')",1.0
"('writing', 'human')",1.0
"('patriots', 'football')",1.0
"('patriots', 'sb52')",1.0
"('patriots', 'flyeaglesfly')",1.0
"('patriots', 'sblii')",1.0
"('alarm', 'iheartradio')",1.0
"('siriusxm', 'joy')",1.0
"('command', 'recording')",1.0
"('command', 'space')",1.0
"('command', 'websites')",1.0
"('command', 'power')",1.0
"('flyeaglesfly', 'winner')",1.0
"('flyeaglesfly', 'superbowl2018')",1.0
"('flyeaglesfly', 'philadelphiaeagles')",1.0
"('users', 'access')",1.0
"('users', 'lost')",1.0
"('users', 'laughing')",1.0
"('bts', 'teensofinsta')",1.0
"('bts', 'model')",1.0
"('bts', 'alexafrancesofficial')",1.0
"('roomba', 'branding')",1.0
"('roomba', 'vesta')",1.0
"('roomba', 'primeday')",1.0
"('report', 'lost')",1.0
"('report', 'language')",1.0
"('advert', 'storm')",1.0
"('advert', 'bank')",1.0
"('advert', 'ads')",1.0
"('advert', 'commercial')",1.0
"('arlo', 'ring')",1.0
"('belkin', 'tplink')",1.0
"('win10', 'mcafee')",1.0
"('monday', 'cosplay')",1.0
"('monday', 'anker')",1.0
"('power', 'shortcuts')",1.0
"('power', 'echospot')",1.0
"('power', 'spot')",1.0
"('power', 'primeday')",1.0
"('power', 'amazonprimeday')",1.0
"('essential', 'primeday')",1.0
"('books', 'get')",1.0
"('books', 'echospot')",1.0
"('books', 'primeday')",1.0
"('books', 'set')",1.0
"('fetish', 'solo')",1.0
"('fetish', 'of')",1.0
"('amzn', 'ring')",1.0
"('smarthouse', 'merrychristmas')",1.0
"('smarthouse', 'xiaomi')",1.0
"('smarthouse', 'smartplug')",1.0
"('friends', 'generation')",1.0
"('friends', 'birthdays')",1.0
"('googlemini', 'blacklivesmatter')",1.0
"('googlemini', 'superbowl')",1.0
"('googlemini', 'eagles')",1.0
"('blowjob', 'lake')",1.0
"('blowjob', 'lingerie')",1.0
"('blowjob', 'busty')",1.0
"('blowjob', 'pov')",1.0
"('blowjob', 'nsfw')",1.0
"('cloudcomputing', 'founder')",1.0
"('cloudcomputing', 'awssummit')",1.0
"('ashes', 'offers')",1.0
"('wemo', 'tplink')",1.0
"('wemo', 'appliances')",1.0
"('wemo', 'primeday2018')",1.0
"('wemo', 'amazonprimeday')",1.0
"('userexperience', 'hal')",1.0
"('userexperience', 'alexalaugh')",1.0
"('userexperience', 'payments')",1.0
"('uxdesign', 'hal')",1.0
"('pc', 'destiny2')",1.0
"('amazondeals', 'ebay')",1.0
"('xiaomi', 'teampixel')",1.0
"('eng', 'england')",1.0
"('eng', 'football')",1.0
"('santa', 'merrychristmas')",1.0
"('discount', 'onlineshopping')",1.0
"('discount', 'primeday')",1.0
"('westworld', 'anthonyhopkins')",1.0
"('commercial', 'superbowllii')",1.0
"('commercial', 'commercials')",1.0
"('commercial', 'superbowlcommercial')",1.0
"('commercial', 'superbowllll')",1.0
"('commercial', 'children')",1.0
"('demo', 'cube')",1.0
"('alexis', 'lexus')",1.0
"('branding', 'sxsw')",1.0
"('dataprotection', 'pcs')",1.0
"('humans', 'children')",1.0
"('martech', 'notifications')",1.0
"('gift', 'fire7')",1.0
"('gift', 'winner')",1.0
"('sjw', 'jesuschrist')",1.0
"('liberal', 'maga')",1.0
"('liberal', 'jesuschrist')",1.0
"('liberal', 'jeffbezos')",1.0
"('shade', 'superbowl')",1.0
"('spyware', 'agents')",1.0
"('maga', 'chemtrails')",1.0
"('maga', 'catholic')",1.0
"('maga', 'california')",1.0
"('maga', 'spygate')",1.0
"('maga', 'fakenews')",1.0
"('siliconvalley', 'uniteblue')",1.0
"('siliconvalley', 'china')",1.0
"('model', 'cosplay')",1.0
"('model', 'genesis')",1.0
"('model', 'of')",1.0
"('lingerie', 'pornstar')",1.0
"('jesuschrist', 'jeffbezos')",1.0
"('jesuschrist', 'catholic')",1.0
"('jesuschrist', 'christian')",1.0
"('jeffbezos', 'alexjones')",1.0
"('jeffbezos', 'stevejobs')",1.0
"('jeffbezos', 'superbowlads2018')",1.0
"('jeffbezos', 'superbowlads')",1.0
"('jeffbezos', 'superbowl2018')",1.0
"('jeffbezos', 'superbowllii')",1.0
"('jeffbezos', 'alexalaugh')",1.0
"('jeffbezos', 'alexalaughing')",1.0
"('jeffbezos', 'china')",1.0
"('nowplaying', 'justask')",1.0
"('ebay', 'merrychristmas')",1.0
"('alexafail', 'special')",1.0
"('alexafail', 'lgbt')",1.0
"('alexafail', 'primeday2018')",1.0
"('alexafail', 'primeday')",1.0
"('china', 'voicebot')",1.0
"('china', 'california')",1.0
"('china', 'ios12')",1.0
"('china', 'scotus')",1.0
"('conference', 'build')",1.0
"('stevejobs', 'ios12')",1.0
"('vegas', 'feedly')",1.0
"('vegas', 'gordonramsey')",1.0
"('set', 'change')",1.0
"('set', 'daretodream')",1.0
"('set', 'ring')",1.0
"('set', 'of')",1.0
"('set', 'echospot')",1.0
"('set', 'primeday')",1.0
"('bungie', 'activision')",1.0
"('bungie', 'destiny')",1.0
"('awsreinvent', 'mcafee')",1.0
"('awsreinvent', 'internationalwomensday')",1.0
"('conspiracy', 'weird')",1.0
"('qanon', 'releasethememo')",1.0
"('qanon', 'catholic')",1.0
"('airpods', 'feedly')",1.0
"('airpods', 'keynote')",1.0
"('airpods', 'wearabletech')",1.0
"('ranks', 'googleranking')",1.0
"('ranks', 'googlepage')",1.0
"('ranks', 'cheapseo')",1.0
"('ranks', 'earning')",1.0
"('ranks', 'freetraffic')",1.0
"('ranks', 'engineoptimization')",1.0
"('ranks', 'googlepagerank')",1.0
"('ranks', 'bestseo')",1.0
"('ranks', 'learnseo')",1.0
"('ranks', 'currenttraffic')",1.0
"('ranks', 'googlelisting')",1.0
"('ranks', 'insights')",1.0
"('ranks', 'internetoptimizer')",1.0
"('ranks', 'googlepositions')",1.0
"('recording', 'alexaislaughing')",1.0
"('services', 'hp')",1.0
"('services', 'hotels')",1.0
"('services', 'directv')",1.0
"('services', 'firetvcube')",1.0
"('websites', 'space')",1.0
"('smarter', 'wwdc18')",1.0
"('christian', 'catholic')",1.0
"('government', 'fbi')",1.0
"('awsreinvent2017', 'alexaforbusiness')",1.0
"('fire7', 'offers')",1.0
"('history', 'wwdc2018')",1.0
"('cinema', 'movies')",1.0
"('filmmaking', 'kenya')",1.0
"('filmmaking', 'wwdc18')",1.0
"('filmmaking', 'tags')",1.0
"('generation', 'of')",1.0
"('generation', 'case')",1.0
"('mhealth', 'eq')",1.0
"('webcam', 'solo')",1.0
"('solo', 'gets')",1.0
"('monetization', 'beta')",1.0
"('alexaprize', 'social')",1.0
"('winner', 'eagles')",1.0
"('winner', 'football')",1.0
"('winner', 'superbowl52')",1.0
"('winner', 'england')",1.0
"('nsfw', 'adult')",1.0
"('nsfw', 'candy')",1.0
"('nsfw', 'scotland')",1.0
"('eaglesnation', 'sb52')",1.0
"('eaglesnation', 'superbowllll')",1.0
"('eaglesnation', 'sblii')",1.0
"('blacklivesmatter', 'equality')",1.0
"('blacklivesmatter', 'superbowl')",1.0
"('stocks', 'financial')",1.0
"('recognition', 'accents')",1.0
"('recognition', 'children')",1.0
"('notifications', 'wwdc18')",1.0
"('alexaforbusiness', 'digitalworkplace')",1.0
"('maurizioghiotti', 'snow')",1.0
"('maurizioghiotti', 'italy')",1.0
"('destiny2', 'twitch')",1.0
"('destiny2', 'ps4')",1.0
"('destiny2', 'onlineshopping')",1.0
"('sweepstakes', 'prizes')",1.0
"('football', 'eagles')",1.0
"('football', 'philadelphiaeagles')",1.0
"('football', 'superbowlcommercials')",1.0
"('football', 'sblii')",1.0
"('football', 'superbowl2018')",1.0
"('football', 'threelions')",1.0
"('sm', 'compatible')",1.0
"('sm', 'plug')",1.0
"('sm', 'primeday')",1.0
"('activision', 'twitch')",1.0
"('america', 'justask')",1.0
"('destiny', 'twitch')",1.0
"('destiny', 'ps4')",1.0
"('destiny', 'onlineshopping')",1.0
"('twitch', 'halo5')",1.0
"('amazonpay', 'donate')",1.0
"('amazonpay', 'vcommerce')",1.0
"('payments', 'vpa')",1.0
"('payments', 'financial')",1.0
"('payments', 'voicecon')",1.0
"('scottish', 'worldcup')",1.0
"('hulu', 'firetvcube')",1.0
"('waze', 'economy')",1.0
"('waze', 'lost')",1.0
"('technologynews', 'steemit')",1.0
"('technologynews', 'signlanguage')",1.0
"('nbc', 'superbowl')",1.0
"('ibmwatson', 'fcc')",1.0
"('ibmwatson', 'rp')",1.0
"('ibmwatson', 'cnn')",1.0
"('applesiri', 'calls')",1.0
"('listen', 'spy')",1.0
"('listen', 'livestream')",1.0
"('ring', 'canary')",1.0
"('ring', 'adt')",1.0
"('ring', 'primeday')",1.0
"('ring', 'cam')",1.0
"('ring', 'amazonprimeday')",1.0
"('cameras', 'hp')",1.0
"('meeting', 'change')",1.0
"('echospot', 'snow')",1.0
"('echospot', 'compatible')",1.0
"('echospot', 'amazonprimeday')",1.0
"('audible', 'reading')",1.0
"('audible', 'amazonprimeday')",1.0
"('audible', 'onlineshopping')",1.0
"('fight', 'gets')",1.0
"('wearabletech', 'vuzix')",1.0
"('ps4', 'halo5')",1.0
"('ps4', 'skyrim')",1.0
"('ps4', 'fortnite')",1.0
"('dnd', 'skyrim')",1.0
"('blue', '1080p')",1.0
"('blue', 'case')",1.0
"('blue', 'echoconnect')",1.0
"('blue', 'primeday')",1.0
"('plug', 'primeday2018')",1.0
"('plug', 'amazonprimeday')",1.0
"('spy', 'alexalaugh')",1.0
"('spy', 'spying')",1.0
"('spy', 'fishing')",1.0
"('spy', 'earnings')",1.0
"('special', 'lgbt')",1.0
"('smartplug', 'appliances')",1.0
"('communication', 'accents')",1.0
"('communication', 'language')",1.0
"('candy', 'adult')",1.0
"('candy', 'of')",1.0
"('candy', 'gets')",1.0
"('voicecommerce', 'conversationalcommerce')",1.0
"('language', 'change')",1.0
"('language', 'vpa')",1.0
"('keynote', 'wwdc2018')",1.0
"('keynote', 'wwdc18')",1.0
"('clock', 'iheartradio')",1.0
"('wearable', 'sound')",1.0
"('uniteblue', 'hq2')",1.0
"('uniteblue', 'lgbt')",1.0
"('tip', 'insights')",1.0
"('tip', 'insight')",1.0
"('tip', 'earning')",1.0
"('glasses', 'consumers')",1.0
"('genie', 'sound')",1.0
"('genie', 'anker')",1.0
"('ov', 'superbowlsunday')",1.0
"('ov', 'superbowllii')",1.0
"('eagles', 'sblii')",1.0
"('bigboobs', 'professional')",1.0
"('pornstar', 'busty')",1.0
"('hugetits', 'threesome')",1.0
"('bank', 'financial')",1.0
"('bank', 'ads')",1.0
"('build', 'blueprints')",1.0
"('build', 'of')",1.0
"('airplay', 'soundbar')",1.0
"('offers', 'storm')",1.0
"('offers', 'onlineshopping')",1.0
"('alexjones', 'infowars')",1.0
"('oculus', 'unity')",1.0
"('fishing', 'pagespeed')",1.0
"('fishing', 'insights')",1.0
"('fishing', 'rankbio')",1.0
"('onlineshopping', 'cube')",1.0
"('infowars', 'science')",1.0
"('snow', 'science')",1.0
"('voicebot', 'spying')",1.0
"('experience', 'ads')",1.0
"('feedly', 'microsoftteams')",1.0
"('feedly', 'messages')",1.0
"('netneutrality', 'fcc')",1.0
"('gets', 'busty')",1.0
"('gets', 'of')",1.0
"('alexafrancesofficial', 'california')",1.0
"('custom', 'primeday')",1.0
"('ads', 'superbowl2018')",1.0
"('ads', 'superbowl52')",1.0
"('ads', 'sb52')",1.0
"('ads', 'commercials')",1.0
"('ads', 'superbowlads')",1.0
